40293:17,76,301,302,654,1267,7950,9655,15947,43930
40307:17,17,17,17,17,17,17,17,17,17
40308:8,17,58,76,302,518,542,616,650,654
40316:17,17,17,17,17,17,17,17,17,17
40347:17,17,17,17,17,17,17,17,17,17
40368:17,17,17,17,17,17,17,17,17,17
40427:297,352,378,2414,4372,6733,7006,11467,50662,58005
40431:17,58,70,76,81,84,138,302,616,654
40468:17,17,17,17,17,17,17,17,17,17
40472:76,168,225,398,675,1205,1451,1499,2275,2583
40480:17,17,17,17,17,17,17,17,17,17
40489:17,17,17,17,17,17,17,17,17,17
40493:4673,11235,14081,15596,22727,30646,55640,56733,82895,94658
40507:17,17,17,17,17,17,17,17,17,17
40512:17,17,17,17,17,17,17,17,17,17
40538:17,29,58,76,182,302,616,650,654,1245
40563:17,17,17,17,17,17,17,17,17,17
40586:17,29,58,61,302,363,518,542,616,654
40610:17,17,17,17,17,17,17,17,17,17
40638:17,17,17,17,17,17,17,17,17,17
40642:17,17,17,17,17,17,17,17,17,17
40647:17,17,17,17,17,17,17,17,17,17
40659:189,1352,1527,1712,2880,3107,4755,4825,10041,12990
40682:76,168,463,661,719,984,1326,1528,5480,8860
40688:17,17,17,17,17,17,17,17,17,17
40712:17,17,17,17,17,17,17,17,17,17
40727:17,17,17,17,17,17,17,17,17,17
40750:17,17,17,17,17,17,17,17,17,17
40761:8,15,17,29,58,76,302,616,650,654
40782:8,17,58,84,302,510,518,616,654,1102
40789:8,17,58,84,302,518,542,616,650,654
40790:17,238,327,698,931,2583,3112,7627,14237,14966
40801:8,119,245,899,1009,1119,1187,29936,38496,75001
40852:17,17,17,17,17,17,17,17,17,17
40864:17,17,17,17,17,17,17,17,17,17
40905:17,17,17,17,17,17,17,17,17,17
40924:17,944,3489,6007,79305,115283,119433,17,17,17
40926:17,17,17,17,17,17,17,17,17,17
40952:57175,17,17,17,17,17,17,17,17,17
40960:5565,68379,89139,17,17,17,17,17,17,17
41019:4108,33124,48850,56795,68575,75127,87490,98532,111946,114419
41025:17,17,17,17,17,17,17,17,17,17
41027:8,17,58,76,302,564,616,650,654,780
41055:76,463,661,719,984,1326,2318,5480,5738,8860
41077:17,17,17,17,17,17,17,17,17,17
41080:17,58,61,76,302,616,654,861,29486,63358
41089:8,17,29,58,302,542,616,650,654,861
41119:17,17,17,17,17,17,17,17,17,17
41128:17,17,17,17,17,17,17,17,17,17
41147:8,17,58,76,302,361,564,616,654,698
41153:17,17,17,17,17,17,17,17,17,17
41159:6,8,17,29,58,84,302,616,650,654
41174:2543,3034,4040,5319,5975,7926,10981,11590,21249,30490
41176:17,17,17,17,17,17,17,17,17,17
41181:17,17,17,17,17,17,17,17,17,17
41184:17,17,17,17,17,17,17,17,17,17
41226:4542,11933,13198,30349,34942,60192,90305,91493,101688,17
41227:8,29,58,76,302,354,518,616,654,1102
41237:17,17,17,17,17,17,17,17,17,17
41253:8,17,58,84,301,302,518,616,654,1102
41261:17,84,138,508,6503,7021,7105,17646,19871,28129
41286:1193,13789,18414,33279,43326,78047,80425,91112,92774,102613
41297:8,15,17,94,119,131,245,518,542,4268
41300:17,17,17,17,17,17,17,17,17,17
41301:76,441,1002,2715,2917,3506,4513,53529,68052,103264
41302:17,17,17,17,17,17,17,17,17,17
41310:8,17,58,76,302,518,542,616,650,654
41337:17,17,17,17,17,17,17,17,17,17
41399:15,17,32,116,124,322,546,568,596,749
41401:8,17,29,58,76,182,302,616,650,654
41402:189,1352,1712,2880,3172,4755,6434,8848,10041,12990
41410:17,17,17,17,17,17,17,17,17,17
41424:8,17,29,58,84,302,542,616,650,654
41430:8,17,81,226,500,508,564,616,780,986
41462:17,17,17,17,17,17,17,17,17,17
41464:901,1326,1966,13366,20248,30137,35229,46400,51905,53789
41465:17,17,17,17,17,17,17,17,17,17
41483:8,17,29,76,84,289,302,616,650,654
41484:15,182,650,1140,1772,2868,2937,3234,3235,11153
41485:8,17,70,81,302,542,616,654,780,787
41493:17,17,17,17,17,17,17,17,17,17
41508:8,17,245,518,2548,7024,7738,10137,41526,44479
41509:17,17,17,17,17,17,17,17,17,17
41510:8,17,32,76,84,302,518,564,616,650
41575:8,17,29,58,84,302,564,616,650,654
41681:21756,105900,17,17,17,17,17,17,17,17
41683:8,17,29,58,70,302,564,616,650,654
41703:8,17,224,542,564,616,650,654,866,23494
41792:17,58,70,84,302,354,518,616,654,1382
41813:17,17,17,17,17,17,17,17,17,17
41814:17,189,378,1352,1712,2880,3107,3172,4825,10041
41816:17,17,17,17,17,17,17,17,17,17
41820:21219,92271,17,17,17,17,17,17,17,17
41846:8,15,17,32,58,289,302,542,616,654
41859:15,17,32,486,508,518,931,947,1119,1382
41871:17,17,17,17,17,17,17,17,17,17
41886:1740,42260,44023,70112,89437,111180,118815,17,17,17
41888:17,17,17,17,17,17,17,17,17,17
41901:3883,17,17,17,17,17,17,17,17,17
41910:76,322,357,394,495,650,749,1245,1403,2326
41944:8,17,32,58,84,302,518,542,616,654
41947:37812,53976,87099,87798,91266,104852,105119,107090,17,17
41975:8,431,496,834,1099,1119,1412,1471,5567,6503
41979:17,17,17,17,17,17,17,17,17,17
42005:224,1899,21193,54178,56455,62290,64343,75860,81708,111031
42030:6,15,17,58,302,564,616,650,654,1549
42033:17,58,70,76,81,302,564,616,654,698
42040:17,17,17,17,17,17,17,17,17,17
42045:157,245,840,1002,1987,2548,2715,3521,3976,4268
42086:17,29,58,76,84,302,354,616,654,866
42105:781,7146,9435,12065,15408,17376,31972,37342,38746,65886
42157:17,17,17,17,17,17,17,17,17,17
42174:17,17,17,17,17,17,17,17,17,17
42179:17,398,2447,3180,4126,4941,5598,14964,24211,37386
42184:17,17,17,17,17,17,17,17,17,17
42193:70,698,710,1069,1200,1208,1460,1790,2139,5567
42229:226,361,533,675,1009,1023,2139,3599,38682,85314
42238:17,17,17,17,17,17,17,17,17,17
42270:17,17,17,17,17,17,17,17,17,17
42278:17,225,654,1684,21001,32827,54620,70086,74445,94695
42309:8,17,58,84,226,289,508,518,736,40652
42310:8,17,245,302,441,710,1002,1744,3618,6315
42313:17,17,17,17,17,17,17,17,17,17
42365:8,17,29,58,61,302,518,542,616,654
42436:8,17,58,76,245,508,518,616,654,931
42461:8,17,58,76,225,302,542,616,650,654
42462:46623,82837,105848,122573,17,17,17,17,17,17
42470:17,17,17,17,17,17,17,17,17,17
42490:8,17,58,76,302,361,564,616,654,698
42495:17,17,17,17,17,17,17,17,17,17
42500:8,17,58,84,245,302,518,564,616,654
42556:17,17,17,17,17,17,17,17,17,17
42568:17,58,76,302,508,564,616,654,1913,2265
42571:45,190,238,327,837,2140,4370,4414,10115,47844
42583:17,40,76,866,890,1730,2139,3568,4743,5097
42590:8,29,58,76,84,302,354,616,654,1102
42622:17,17,17,17,17,17,17,17,17,17
42625:32,94,327,364,508,554,656,787,1086,4268
42651:1327,40987,50281,66027,81185,109414,17,17,17,17
42654:17,17,17,17,17,17,17,17,17,17
42697:76,463,661,719,984,1326,2318,5480,5738,8860
42698:17,70,76,168,226,719,873,984,1326,5738
42699:17,17,17,17,17,17,17,17,17,17
42700:62,76,302,542,564,616,654,19845,22155,62468
42703:9179,13327,22914,24480,33878,40256,40325,46150,80580,80964
42775:11300,19350,23911,53519,65327,86058,86808,99983,17,17
42790:17,17,17,17,17,17,17,17,17,17
42824:8,17,29,58,76,84,302,616,650,654
42829:17,51883,80422,106322,110895,17,17,17,17,17
42833:17,17,17,17,17,17,17,17,17,17
42864:441,1002,1744,3618,4444,4513,4547,5122,9661,10647
42865:17,17,17,17,17,17,17,17,17,17
42876:17,58,70,76,84,138,302,354,616,654
42919:17,76,616,1578,5553,5857,6011,6855,9346,11762
42945:17,58,70,76,302,361,500,616,654,2139
42959:1913,2265,2848,6387,19319,22507,31633,40263,48061,62347
42976:17,17,17,17,17,17,17,17,17,17
42989:141,182,356,398,554,813,2944,19814,52650,92305
43012:15,17,58,302,568,1243,28536,55580,60144,73956
43049:168,463,574,719,984,1326,1400,2685,5480,8860
43069:8,17,70,245,302,508,616,873,947,1382
43078:17,62,81,542,564,899,1187,1196,1231,4456
43088:17,76,81,302,327,500,508,698,2139,25481
43094:8,15,17,29,58,84,302,518,616,654
43140:17,28,162,551,710,1786,3142,3162,11776,15182
43178:8,15,17,84,302,354,518,654,1102,12617
43198:17,17,17,17,17,17,17,17,17,17
43217:17,17,17,17,17,17,17,17,17,17
43259:17,17,17,17,17,17,17,17,17,17
43267:17,58,76,81,302,542,564,616,654,2139
43284:17,45,76,302,616,650,654,1196,1245,5607
43295:372,394,866,1069,1776,2031,3292,4171,4542,65741
43313:17,17,17,17,17,17,17,17,17,17
43316:17,17,17,17,17,17,17,17,17,17
43319:17,17,17,17,17,17,17,17,17,17
43344:8,17,29,58,76,84,616,650,654,1102
43359:8,17,58,84,302,354,616,650,654,1102
43372:189,1352,3140,8848,10041,12990,19390,23884,32031,113702
43386:205,226,238,294,302,674,675,692,1164,74138
43411:17,17,17,17,17,17,17,17,17,17
43412:8,84,327,508,790,1119,2149,7026,13644,19964
43470:17,17,17,17,17,17,17,17,17,17
43480:17,58,70,138,301,327,698,1535,7680,15639
43483:17,76,238,776,6766,7812,8861,10075,12892,20850
43505:29821,57316,61814,65724,69119,90871,115480,17,17,17
43518:47886,17,17,17,17,17,17,17,17,17
43530:6,17,58,61,199,616,654,859,902,1050
43537:226,288,375,453,911,1468,5078,8011,8529,25145
43550:8,17,58,182,224,302,616,650,654,1245
43557:17,17,17,17,17,17,17,17,17,17
43565:17,17,17,17,17,17,17,17,17,17
43592:8,29,58,76,84,302,354,616,654,1102
43598:17,17,17,17,17,17,17,17,17,17
43635:8,17,58,84,302,354,616,650,654,1102
43636:8,17,58,70,76,81,226,564,616,654
43654:17,17,17,17,17,17,17,17,17,17
43681:17,70,76,81,138,226,302,508,564,616
43721:17,17,17,17,17,17,17,17,17,17
43729:17,17,17,17,17,17,17,17,17,17
43748:6,17,29,58,84,285,302,518,616,654
43749:37143,80367,117624,17,17,17,17,17,17,17
43766:17,76,302,500,564,616,873,1099,1410,2139
43799:17,17,17,17,17,17,17,17,17,17
43829:17,17,17,17,17,17,17,17,17,17
43844:17,17,17,17,17,17,17,17,17,17
43865:17,70,76,168,226,508,719,1023,1382,1790
43914:17,17,17,17,17,17,17,17,17,17
43927:1361,6559,7024,8077,8153,23365,33176,44479,44862,17
43933:17,70,76,81,302,508,564,650,1109,11813
43934:58,273,542,616,736,859,902,1136,1405,3824
43955:40,986,2548,3125,3749,4308,8122,11518,17438,24599
43956:8670,45741,48116,53676,76882,88165,94565,117037,17,17
43977:17,17,17,17,17,17,17,17,17,17
43999:17,17,17,17,17,17,17,17,17,17
44005:17,48,84,245,302,654,899,1119,2162,6450
44009:8,15,17,29,58,84,302,542,616,654
44010:17,17,17,17,17,17,17,17,17,17
44053:17,17,17,17,17,17,17,17,17,17
44096:17,17,17,17,17,17,17,17,17,17
44097:8,17,84,302,508,518,542,564,1986,15560
44135:17,17,17,17,17,17,17,17,17,17
44151:94,353,1951,2268,3514,4589,4797,8694,12993,37744
44162:29319,84988,17,17,17,17,17,17,17,17
44165:17,17,17,17,17,17,17,17,17,17
44176:8,17,61,103,245,508,518,542,616,1352
44179:17,17,17,17,17,17,17,17,17,17
44238:17,17,17,17,17,17,17,17,17,17
44257:17,17,17,17,17,17,17,17,17,17
44263:17,17,17,17,17,17,17,17,17,17
44318:26030,97246,17,17,17,17,17,17,17,17
44343:15,58,81,302,508,518,542,616,654,2414
44351:17,17,17,17,17,17,17,17,17,17
44368:17,76,302,616,654,861,966,1832,2687,2947
44370:8,17,29,58,302,354,518,616,654,1102
44416:17,29,58,76,84,138,302,394,616,654
44418:542,568,826,873,947,962,1382,1508,2955,4268
44463:15,17,58,76,285,302,518,542,616,1089
44484:8,17,76,245,508,710,1002,1410,1744,4513
44515:17,17,17,17,17,17,17,17,17,17
44583:8,17,76,84,302,441,710,1002,1145,4513
44622:17,17,17,17,17,17,17,17,17,17
44658:17,17,17,17,17,17,17,17,17,17
44659:17,17,17,17,17,17,17,17,17,17
44728:17,17,17,17,17,17,17,17,17,17
44740:17,17,17,17,17,17,17,17,17,17
44758:83304,17,17,17,17,17,17,17,17,17
44787:17,29,58,76,84,302,354,616,654,866
44797:15,17,58,61,302,542,564,616,650,654
44958:17,17,17,17,17,17,17,17,17,17
44964:17,40,70,76,564,616,654,698,1023,2139
44965:168,574,1069,1400,1790,2888,3698,8733,9657,16956
45009:15,70,245,285,363,518,542,654,1030,54371
45016:17,58,70,76,226,262,302,616,654,780
45054:15,17,58,61,302,518,542,616,650,654
45063:44,377,834,2021,2982,12022,12465,13419,15777,36630
45069:647,1712,2178,9231,10077,18536,19777,43881,49489,68498
45101:2852,3214,3737,4481,6559,15115,15359,20194,25636,30660
45129:17,17,17,17,17,17,17,17,17,17
45133:17,17,17,17,17,17,17,17,17,17
45159:17,17,17,17,17,17,17,17,17,17
45178:17,17,17,17,17,17,17,17,17,17
45250:17,17,17,17,17,17,17,17,17,17
45255:17,17,17,17,17,17,17,17,17,17
45261:40,58,162,205,285,614,1403,2172,4174,6836
45275:44,76,302,654,1326,1355,2596,7556,8252,45201
45284:17,62,76,289,302,392,564,616,654,1535
45293:8,17,58,84,238,564,650,899,902,3234
45294:8,17,29,76,84,289,302,616,650,654
45298:105,245,288,591,616,1023,1109,1902,6243,8213
45323:17,17,17,17,17,17,17,17,17,17
45331:8,17,70,81,138,140,226,289,518,1884
45341:62,120,285,409,596,616,6752,12612,18344,32200
45346:17,17,17,17,17,17,17,17,17,17
45353:76,135,168,661,719,760,984,1081,5557,13567
45414:17,32,58,61,101,289,322,554,616,1102
45437:17,17,17,17,17,17,17,17,17,17
45443:17,101,302,542,564,616,698,787,2139,4292
45510:119,168,226,358,500,780,931,1276,1410,1462
45518:17,29,58,76,84,302,354,361,616,654
45542:17,17,17,17,17,17,17,17,17,17
45550:26393,17,17,17,17,17,17,17,17,17
45564:17,17,17,17,17,17,17,17,17,17
45605:17,76,361,564,698,890,2139,3568,5097,10039
45643:1460,24262,44231,56530,71035,99579,17,17,17,17
45663:8,58,76,84,302,354,616,650,654,1102
45697:17,17,17,17,17,17,17,17,17,17
45717:17,17,17,17,17,17,17,17,17,17
45741:86165,17,17,17,17,17,17,17,17,17
45758:17,17,17,17,17,17,17,17,17,17
45762:17,17,17,17,17,17,17,17,17,17
45811:17,17,17,17,17,17,17,17,17,17
45815:8,17,29,76,84,302,542,616,650,654
45825:17,327,616,2801,32924,33687,34121,40515,44910,69402
45833:1435,1760,3775,5122,8794,8928,14538,29311,36662,64719
45843:8,17,58,76,302,518,542,616,654,736
45865:17,17,17,17,17,17,17,17,17,17
45868:17,17,17,17,17,17,17,17,17,17
45870:17,76,301,361,431,1539,1558,1693,2021,5975
45884:8,17,58,84,301,302,518,616,654,1102
45903:18580,17,17,17,17,17,17,17,17,17
45909:17,58,70,76,224,302,542,616,650,654
45910:17,17,17,17,17,17,17,17,17,17
45936:76,81,224,363,500,675,899,1555,9354,10503
45989:64805,17,17,17,17,17,17,17,17,17
45998:17,17,17,17,17,17,17,17,17,17
46008:2260,2856,5486,7940,11577,12968,16360,24065,31356,46572
46039:17,17,17,17,17,17,17,17,17,17
46050:17,17,17,17,17,17,17,17,17,17
46072:8,29,58,76,84,302,354,616,654,1102
46084:8,84,226,302,654,1153,1462,2139,7353,19696
46104:81,262,508,542,931,1039,1276,1412,2121,3972
46105:15,17,61,76,103,245,1002,1410,1987,5117
46120:15,17,29,70,81,483,654,690,4268,9681
46163:15,17,70,302,361,616,650,12810,13646,63031
46180:17,17,17,17,17,17,17,17,17,17
46195:21584,43509,122127,17,17,17,17,17,17,17
46217:17,17,17,17,17,17,17,17,17,17
46253:8,17,65,84,101,238,289,518,616,39006
46315:8,17,84,302,508,518,542,564,736,1986
46334:6,8,17,29,58,76,84,616,654,1102
46337:17,17,17,17,17,17,17,17,17,17
46368:17,17,17,17,17,17,17,17,17,17
46369:826,861,1558,3517,8873,12222,14201,19251,40543,55410
46391:17,17,17,17,17,17,17,17,17,17
46453:40,124,698,736,1164,1344,2139,18102,24239,94981
46463:11302,82378,17,17,17,17,17,17,17,17
46473:8,17,58,76,84,302,542,616,654,736
46483:17,29,58,76,84,302,354,361,616,654
46489:17,17,17,17,17,17,17,17,17,17
46513:17,17,17,17,17,17,17,17,17,17
46528:17,58,70,76,226,262,302,616,654,780
46551:15,17,32,116,124,322,546,568,596,749
46558:40,58,70,76,81,542,616,654,698,2275
46560:65,70,119,364,441,710,1002,1065,1382,1744
46562:17,17,17,17,17,17,17,17,17,17
46570:17,17,17,17,17,17,17,17,17,17
46650:17,17,17,17,17,17,17,17,17,17
46702:963,3372,3737,4953,9289,11910,16945,17567,19871,50302
46718:17,17,17,17,17,17,17,17,17,17
46735:8069,9581,9786,22075,83394,17,17,17,17,17
46767:17,17,17,17,17,17,17,17,17,17
46820:5685,10637,23778,27717,38058,44428,48993,71065,79821,81416
46831:17,17,17,17,17,17,17,17,17,17
46837:17,17,17,17,17,17,17,17,17,17
46872:5166,6406,12651,44564,59150,64360,82967,86855,95874,98910
46895:17,17,17,17,17,17,17,17,17,17
46960:40,226,254,361,482,866,1970,103414,17,17
46975:17,17,17,17,17,17,17,17,17,17
46983:17,76,302,500,564,616,873,1099,1410,2139
46988:17,17,17,17,17,17,17,17,17,17
47011:29,70,167,302,357,774,1332,1405,1790,7409
47024:71737,17,17,17,17,17,17,17,17,17
47122:8,17,58,70,81,84,302,616,654,780
47144:17,17,17,17,17,17,17,17,17,17
47247:17,17,17,17,17,17,17,17,17,17
47248:23911,66812,86058,86808,99983,17,17,17,17,17
47294:260,39435,17,17,17,17,17,17,17,17
47310:168,352,1528,3601,5480,5557,6772,7994,8860,34134
47345:17,17,17,17,17,17,17,17,17,17
47366:17,45,58,76,224,236,302,409,616,650
47386:76,347,828,1546,1787,2600,2715,3847,10339,32813
47423:8,15,17,84,496,518,542,616,1023,1405
47470:16686,74705,17,17,17,17,17,17,17,17
47479:17,17,17,17,17,17,17,17,17,17
47486:8,17,29,58,61,508,616,654,873,953
47511:17,70983,96769,122038,17,17,17,17,17,17
47539:17,17,17,17,17,17,17,17,17,17
47562:17,17,17,17,17,17,17,17,17,17
47568:17,17,17,17,17,17,17,17,17,17
47579:17,17,17,17,17,17,17,17,17,17
47584:70,140,246,348,357,387,986,2030,2618,52499
47588:17,17,17,17,17,17,17,17,17,17
47653:17,17,17,17,17,17,17,17,17,17
47659:7683,11314,26652,36057,39610,55528,69035,86929,87238,109526
47692:17,17,17,17,17,17,17,17,17,17
47703:1446,2275,6379,13895,19433,23102,23824,25716,46994,68455
47705:17,17,17,17,17,17,17,17,17,17
47721:10519,17865,29532,30977,35793,39668,44004,47327,69113,99712
47747:1193,13789,32604,33279,80425,17,17,17,17,17
47766:17,17,17,17,17,17,17,17,17,17
47815:17,17,17,17,17,17,17,17,17,17
47829:76,168,399,463,564,719,984,1326,2068,10267
47834:17,17,17,17,17,17,17,17,17,17
47851:658,1345,7809,9716,10258,12439,14220,17800,24893,47000
47853:17,17,17,17,17,17,17,17,17,17
47857:17,17,17,17,17,17,17,17,17,17
47858:17,17,17,17,17,17,17,17,17,17
47883:17,17,17,17,17,17,17,17,17,17
47909:17,58,65,76,302,508,616,654,2743,3461
47913:8,84,302,616,654,787,902,3177,14653,23843
47973:17,17,17,17,17,17,17,17,17,17
47991:17,17,17,17,17,17,17,17,17,17
47992:17,17,17,17,17,17,17,17,17,17
47993:8,81,268,301,363,859,1550,1790,2121,3137
47994:17,17,17,17,17,17,17,17,17,17
48158:17,17,17,17,17,17,17,17,17,17
48195:17,17,17,17,17,17,17,17,17,17
48221:29,568,873,908,1164,1200,1451,1539,1803,17585
48260:17,17,17,17,17,17,17,17,17,17
48276:8,17,84,245,302,616,654,891,899,1187
48307:8,17,58,76,152,205,302,616,654,9830
48308:17,17,17,17,17,17,17,17,17,17
48345:17,17,17,17,17,17,17,17,17,17
48346:17,17,17,17,17,17,17,17,17,17
48365:17,17,17,17,17,17,17,17,17,17
48399:17,17,17,17,17,17,17,17,17,17
48406:17,17,17,17,17,17,17,17,17,17
48414:8,15,17,76,302,508,542,564,616,654
48431:17,17,17,17,17,17,17,17,17,17
48465:17,17,17,17,17,17,17,17,17,17
48466:17,17,17,17,17,17,17,17,17,17
48480:17,17,17,17,17,17,17,17,17,17
48509:6406,12651,16236,44564,59150,64360,82967,86855,95874,98910
48542:17,17,17,17,17,17,17,17,17,17
48549:8,17,29,58,76,84,302,354,616,1102
48593:3177,36240,78225,17,17,17,17,17,17,17
48621:138,224,236,285,554,698,787,861,1102,1196
48643:8,17,22,76,84,302,508,654,1023,1382
48668:741,8345,10348,13581,16717,21482,22420,29000,45609,57558
48680:8,17,58,76,508,564,616,1410,1471,2139
48722:8,17,58,76,302,518,542,616,654,736
48757:3172,4755,4825,6434,10041,17,17,17,17,17
48758:17,17,17,17,17,17,17,17,17,17
48837:8,15,17,81,84,238,322,518,2852,17990
48935:17,17,17,17,17,17,17,17,17,17
48954:17,17,17,17,17,17,17,17,17,17
49030:168,463,1002,1326,1528,2068,2153,4453,5480,5738
49035:15,58,94,190,245,285,301,302,364,1109
49063:168,352,574,661,719,1069,5557,9874,10267,13567
49093:17,17,17,17,17,17,17,17,17,17
49112:15,17,65,84,508,564,616,736,861,873
49124:17,17,17,17,17,17,17,17,17,17
49227:17,17,17,17,17,17,17,17,17,17
49370:17,17,17,17,17,17,17,17,17,17
49399:21485,30716,32977,88202,113870,123302,17,17,17,17
49438:32472,52729,90123,17,17,17,17,17,17,17
49450:8,17,58,285,375,429,564,616,654,1023
49631:17,17,17,17,17,17,17,17,17,17
49639:8,17,58,81,238,302,508,518,564,6026
49643:17,17,17,17,17,17,17,17,17,17
49664:76,463,661,719,984,1326,2318,5480,5738,8860
49684:17,29,70,236,776,3448,6673,10075,10682,14750
49809:47352,17,17,17,17,17,17,17,17,17
49867:17,327,787,1077,1468,4671,7468,7622,9594,14259
49872:17,76,224,301,947,8322,9674,13077,16965,24933
49906:4875,8934,11973,12565,13261,17380,29122,31585,36399,51234
49916:17,29,58,76,84,302,354,361,616,654
49926:17,17,17,17,17,17,17,17,17,17
49960:17,17,17,17,17,17,17,17,17,17
50007:94,119,131,245,327,518,787,5117,5699,30543
50020:17,17,17,17,17,17,17,17,17,17
50021:17,17,17,17,17,17,17,17,17,17
50046:8,17,29,58,76,84,302,354,616,1102
50050:38056,88164,17,17,17,17,17,17,17,17
50064:17,17,17,17,17,17,17,17,17,17
50167:8,29,58,76,84,302,354,616,654,1102
50184:17,29,58,76,84,138,226,302,616,654
50188:17,29,84,138,301,302,354,616,650,899
50277:8,84,518,656,2031,2656,4300,4613,9093,14636
50290:8,17,58,65,84,302,327,518,1606,4364
50342:17,17,17,17,17,17,17,17,17,17
50387:17,17,17,17,17,17,17,17,17,17
50395:17,17,17,17,17,17,17,17,17,17
50411:8,17,58,76,84,302,518,650,654,861
50508:8,17,58,84,101,302,518,542,616,654
50671:6,17,29,58,138,301,302,542,616,654
50692:20191,43863,48466,52179,69926,76078,82342,109684,110494,122035
50695:17,17,17,17,17,17,17,17,17,17
50696:17,17,17,17,17,17,17,17,17,17
50702:8,29,58,76,84,302,354,616,654,1102
50703:76,138,224,236,285,518,542,650,1102,49076
50713:17,17,17,17,17,17,17,17,17,17
50715:32,62,76,236,285,354,564,654,899,931
50740:7445,60954,81919,87231,17,17,17,17,17,17
50796:17,17,17,17,17,17,17,17,17,17
50802:203,311,1011,2215,2543,7334,7622,12861,17486,19152
50807:8,17,58,84,285,302,508,518,616,3363
50835:17,76,698,813,1009,1164,1471,2139,3131,4880
50846:17,70,81,226,500,508,873,931,1023,1539
50852:17,17,17,17,17,17,17,17,17,17
50864:17,17,17,17,17,17,17,17,17,17
50871:135,168,574,661,719,760,984,1400,5480,8860
50916:117,226,1326,2103,2268,2967,6444,8077,14754,35612
50952:1634,79353,17,17,17,17,17,17,17,17
50965:17,17,17,17,17,17,17,17,17,17
50972:2026,3535,6068,10135,14636,41942,46793,55038,72199,17
50974:44,225,611,3819,4194,8621,41937,56319,98495,101020
51023:17,17,17,17,17,17,17,17,17,17
51053:17,17,17,17,17,17,17,17,17,17
51093:18923,71292,95418,101835,123149,17,17,17,17,17
51105:17,76,698,866,885,1546,2139,16995,19829,31315
51132:17,17,17,17,17,17,17,17,17,17
51195:17,17,17,17,17,17,17,17,17,17
51293:17,29,58,76,182,302,616,650,654,1245
51297:17,76,224,301,947,8322,9674,13077,16965,24933
51390:17,17,17,17,17,17,17,17,17,17
51429:8,17,58,76,301,302,378,787,1790,13660
51479:17,17,17,17,17,17,17,17,17,17
51500:17,17,17,17,17,17,17,17,17,17
51501:17,17,17,17,17,17,17,17,17,17
51529:76,226,361,508,565,654,736,866,2089,29654
51535:17,17,17,17,17,17,17,17,17,17
51615:17,17,17,17,17,17,17,17,17,17
51695:17,17,17,17,17,17,17,17,17,17
51720:2995,10202,107713,17,17,17,17,17,17,17
51754:17,17,17,17,17,17,17,17,17,17
51833:17,1181,1700,2675,4268,72573,80281,82230,112890,118821
51835:17,29,302,650,654,1402,8892,19245,29723,35722
51918:17,17,17,17,17,17,17,17,17,17
51929:17,17,17,17,17,17,17,17,17,17
52007:17,17,17,17,17,17,17,17,17,17
52031:48,131,441,496,899,947,1057,1389,2139,3733
52064:4647,11146,27632,28759,29874,36190,17,17,17,17
52078:17,17,17,17,17,17,17,17,17,17
52092:17,17,17,17,17,17,17,17,17,17
52136:17,17,17,17,17,17,17,17,17,17
52137:348,1205,2095,29032,37177,58705,62327,63841,72724,76797
52140:17,17,17,17,17,17,17,17,17,17
52145:17,17,17,17,17,17,17,17,17,17
52156:17,17,17,17,17,17,17,17,17,17
52159:17,29,58,302,348,449,654,1222,1403,20301
52221:17,17,17,17,17,17,17,17,17,17
52229:17,17,17,17,17,17,17,17,17,17
52284:17,17,17,17,17,17,17,17,17,17
52377:17,17,17,17,17,17,17,17,17,17
52385:795,924,1592,3450,12508,15321,22754,95435,98874,110532
52423:6,162,245,356,363,899,1119,1744,2073,2548
52466:17,17,17,17,17,17,17,17,17,17
52475:17,17,17,17,17,17,17,17,17,17
52516:17,17,17,17,17,17,17,17,17,17
52533:17,17,17,17,17,17,17,17,17,17
52646:508,1451,3353,5689,9191,14762,17974,30919,33517,43222
52650:17,17,17,17,17,17,17,17,17,17
52656:17,58,62,138,302,616,654,1097,1535,8359
52663:8,17,301,518,725,3855,6544,14928,26650,38785
52665:17,167,50227,62963,113246,17,17,17,17,17
52778:17,58,70,76,81,302,564,616,650,654
52833:17,17,17,17,17,17,17,17,17,17
53080:17,17,17,17,17,17,17,17,17,17
53098:97057,17,17,17,17,17,17,17,17,17
53308:650,4755,13400,14769,18150,31670,63166,68787,69282,106297
53342:17,17,17,17,17,17,17,17,17,17
53391:58,511,757,873,5142,9163,12423,27259,36819,55364
53476:8,15,17,84,302,354,518,654,1102,12617
53479:2946,13603,19419,24835,27692,54226,69353,74276,119624,17
53643:8,17,58,84,302,564,616,650,654,736
53706:17,17,17,17,17,17,17,17,17,17
53783:17,17,17,17,17,17,17,17,17,17
53796:17,17,17,17,17,17,17,17,17,17
53894:8,17,58,76,84,302,518,542,616,654
54076:17,17,17,17,17,17,17,17,17,17
54080:17,17,17,17,17,17,17,17,17,17
54114:3060,3282,6320,7087,15078,20245,27335,47278,54427,97866
54226:17,17,17,17,17,17,17,17,17,17
54228:17,17,17,17,17,17,17,17,17,17
54506:17,17,17,17,17,17,17,17,17,17
54540:17,17,17,17,17,17,17,17,17,17
54713:17,17,17,17,17,17,17,17,17,17
54855:72918,17,17,17,17,17,17,17,17,17
54924:17,17,17,17,17,17,17,17,17,17
